organisation_id,organisation_name,organisation_ror
56B42B2A-C6F6-4CB1-A7A5-97F347A56A6E,University of Hawai'i at Manoa,https://ror.org/01wspgy28
3E2EABEB-32E1-417D-9DB8-054FCCA25B94,University of Hawaii at Manoa,https://ror.org/01wspgy28
254E8EB7-277C-4FE8-819D-67477738E464,University of Helsinki,https://ror.org/040af2s02
03C57996-D01A-400E-A7FB-2B547C52676A,University of Huddersfield,https://ror.org/05t1h8f27
39AD93A1-947A-4F8B-B48D-3C350B2FBB7A,University of Hull,https://ror.org/04nkhwh30
4E01B7D2-CF47-4E7F-8034-64787323FE1D,University of Iceland,https://ror.org/01db6h964
F52A3731-0A4B-4DFC-ACE9-6D8770DB788E,University of Iowa,https://ror.org/036jqmy94
260FE011-7463-4616-AFE4-04DF3CEE35A5,University of Lapland,https://ror.org/05jzt8766
DD4DBFF9-FB0C-42F1-9872-A13746E66192,University of Laval,https://ror.org/04sjchr03
CA799973-1F1B-4936-B99A-9970F567FE67,University of Leeds,https://ror.org/024mrxd33
35A26D4C-4EC6-44FC-9318-10DFA04567F3,UNIVERSITY OF LEEDS,https://ror.org/024mrxd33
F9431CE1-F5FE-4418-A853-61549E962D88,University of Leicester,https://ror.org/04h699437
F9B32725-514F-463B-94D6-4A84001F8249,UNIVERSITY OF LEICESTER,https://ror.org/04h699437
83E09386-985C-4859-A588-C3672AF41E38,University of Liege,https://ror.org/00afp2z80
A39C0DAD-A3E2-45CA-B60F-69B8E5482BB1,University of Liège,https://ror.org/00afp2z80
441A0C78-8EA3-4B4A-A604-5ABC8DB177D5,UNIVERSITY OF LINCOLN,https://ror.org/03yeq9x20
CEE95FB7-5BDC-45F3-BE91-A6528B7AD96A,University of Lincoln,https://ror.org/03yeq9x20
CE1E540C-192A-4906-A744-796BA2B220A8,University of Liverpool,https://ror.org/04xs57h96
B5C86DB8-4736-48A8-87D1-F9EB2A9CDE39,UNIVERSITY OF LIVERPOOL,https://ror.org/04xs57h96
BDFEBC9A-F2A6-4D58-9440-8482180BEA69,University of Manchester,https://ror.org/027m9bs27
EFB3D9FC-53A7-4A6D-8DBF-C598710ADD35,University of Manitoba,https://ror.org/02gfys938
6435E0DD-11F0-411C-8DD9-4749335DD7F5,University of Manitoba,https://ror.org/02gfys938
25266DDC-FC33-4108-9EBB-28FF61B3B86E,"University of Maryland, College Park",https://ror.org/047s2c258
595E5B58-295A-46CF-8F8F-AD2CA8562AFF,University of Massachusetts Amherst,https://ror.org/0072zz521
C2B914F0-E4A5-42D1-802D-99D979EFDBFA,University of Michigan,https://ror.org/00jmfr291
6B6257A5-3395-45E1-AE37-ADB2E2B96393,University of Michigan–Ann Arbor,https://ror.org/00jmfr291
6F628A84-6803-4F51-B3A3-0347D66C678A,University of Milano-Bicocca,https://ror.org/01ynf4891
D7CAA096-18E3-49D2-B273-0CAD8AFC3F19,University of Montana,https://ror.org/0078xmk34
418A876F-921C-4C08-901B-0A2E3A499720,University of Montpellier,https://ror.org/051escj72
8F632831-0617-4CCA-938C-C35CEF65FE88,University of Montreal,https://ror.org/0161xgx34
19FF1A6E-5906-4770-87DD-1193B79B4C3C,University of Nairobi,https://ror.org/02y9nww90
8A3C1E06-0A20-44EA-AA13-0EF8FF85679A,University of Nantes,https://ror.org/03gnr7b55
D82576A1-5EFD-4F4C-8CEF-CBFE7C499EC9,University of New Brunswick,https://ror.org/05nkf0n29
D3F69202-5A13-4C84-8751-179700710D5D,University of New Hampshire,https://ror.org/04pvpk743
411FC677-E420-46F2-B7A2-346ECED37574,University of Nottingham,https://ror.org/01ee9ar58
4AE23921-1353-4E68-BC05-5A2E5ECC7148,University of Oklahoma,https://ror.org/02aqsxs83
63E25125-7E68-4A47-AFCA-ABE473606634,University of Oslo,https://ror.org/01xtthb56
E44B6167-B64B-4F6B-A3DD-40A85146186F,University of Oslo,https://ror.org/01xtthb56
3E40D09D-4BB1-47BA-96AC-91539A5FF67B,University of Ottawa,https://ror.org/03c4mmv16
71EBAA88-85C8-41CA-8FF6-F9EAE627F66D,University of Oulu,https://ror.org/03yj89h83
47649064-FCD1-4D7A-A5AA-31B69B9BDFFC,University of Oxford,https://ror.org/052gg0110
FE0AD965-17C1-4602-BF76-D6CDC97A387F,UNIVERSITY OF OXFORD,https://ror.org/052gg0110
E8DAAB4B-C1B6-473F-9586-CBD99DD6501B,University of Pisa,https://ror.org/03ad39j10
820CE2A4-EB2D-4E0D-83DB-4125FCB7B023,University of Plymouth,https://ror.org/008n7pv89
499E327C-2609-47FF-AA31-390536E3BD60,University of Portsmouth,https://ror.org/03ykbk197
DB10D899-E646-4330-8FF6-2B9654CBF0B5,University of Quebec at Montreal,https://ror.org/002rjbv21
D7240178-6B57-4D3D-9B80-F92BB9EEC4DF,University of Quebec at Trois-Rivieres,https://ror.org/02xrw9r68
00E65D07-8FB8-4E25-8177-E0A889981CEE,University of Reading,https://ror.org/05v62cm79
47CCC3E3-E4FA-4918-AC76-AF09ADAD3FED,UNIVERSITY OF READING,https://ror.org/05v62cm79
1BB3B4DA-9C0D-4BAF-9B74-1B795B0E454D,University of Rhode Island,https://ror.org/013ckk937
526A1322-E859-4BD1-9B69-E5A7D5105CAE,University of Salamanca,https://ror.org/02f40zc51
85582A20-79C5-433C-9DA5-562BE2537003,University of Saskatchewan,https://ror.org/010x8gc63
074A2A54-B14B-46AF-80E1-D1024F02ED46,University of Sheffield,https://ror.org/05krs5044
085DB92F-96C1-4DCA-AA03-1A1A2E33C128,University of Sheffield,https://ror.org/05krs5044
64EDCEB7-556D-4890-9582-FD894F98C10D,University of Southampton,https://ror.org/01ryk1543
189F1BDE-BC7C-437B-AC3C-AA4AC0B677F0,UNIVERSITY OF SOUTHAMPTON,https://ror.org/01ryk1543
09D41C19-6E04-4937-902C-C3CD52E0683F,University of St Andrews,https://ror.org/02wn5qz54
16872980-22C8-4BC0-8481-1387BC9A72BB,University of St Andrews,https://ror.org/02wn5qz54
55B05662-459D-43FB-B005-51DBDE1F3ECD,University of Stirling,https://ror.org/045wgfr59
082A9650-7EEB-41E5-9DC2-0C3B592C6FB1,University of Stirling,https://ror.org/045wgfr59
562804F3-F71E-459D-9769-23A632545BC0,University of Strathclyde,https://ror.org/00n3w3b69
203BAE42-A7DC-422C-AB41-5178A96D9BAF,University of Sussex,https://ror.org/00ayhx656
C0FCFABB-4DA8-4A1A-B179-16A216A943C2,University of Sussex,https://ror.org/00ayhx656
41B24E31-8B07-44CB-A552-B9CDEC21ED84,University of Texas at Austin,https://ror.org/00hj54h04
D65E679A-D6D3-49E5-BCA9-2FAABD5D86EE,University of the Highlands and Islands,https://ror.org/02s08xt61
8F2FC7C7-06BB-49C0-8463-8DFDEC987038,University of the West of England,https://ror.org/02nwg5t34
B861C691-46C8-4677-8D89-75575418E0D9,University of Tokyo,https://ror.org/05sj3n476
EA1F5ACC-B4C4-4D62-BAD3-EA716DD65F5C,University of Toronto,https://ror.org/03dbr7087
4616CB03-AC6A-4A94-BB14-3825E406DB0F,University of Toulouse,https://ror.org/00s4cve39
83E4C286-99C3-4BBC-864A-7DD962D3942C,University of Trier,https://ror.org/02778hg05
4F464D7C-DDA2-4504-AB02-1B083E2E8ED4,University of Tromso,https://ror.org/04qc03j14
213D34E2-2D45-447F-B173-E6BE647432BD,University of Tromsø - The Arctic University of Norway,https://ror.org/00wge5k78
4F8BD96C-4A76-49DE-8C25-D6B666F930BA,University of Ulster,https://ror.org/01yp9g959
62BF8761-C1A1-4A32-B5E6-2C9DA2F729C1,University of Utah,https://ror.org/03r0ha626
8845124E-8FE6-48A2-9DB8-5ABADE7EA5FF,University of Victoria,https://ror.org/04s5mat29
F58926BC-5D4F-4B37-85CD-7B3178B175C1,University of Vienna,https://ror.org/03prydq77
67A6BA65-E85D-4F6B-A1F0-DA031C2469B3,University of Warwick,https://ror.org/01a77tt86
FC7E22A2-C040-41AD-A3E6-00C702D74F59,University of Warwick,https://ror.org/01a77tt86
F075A3BC-10BE-4ADC-90CF-A313D6B7C30F,University of Washington,https://ror.org/00cvxb145
F70779E3-27DE-41E2-BD9E-123DB46C7012,University of Washington,https://ror.org/00cvxb145
8D749355-2F1B-40AB-A3C2-2C357DA668FD,University of Washington Applied Physics Laboratory,https://ror.org/03d17d270
35295D68-3582-4242-900B-CC7454FFE2E3,University of Waterloo,https://ror.org/01aff2v68
D66AC8CE-DC6E-47A1-A34F-0AD4FB625B23,University of Wisconsin–Madison,https://ror.org/01y2jtd41
2DD8ADBE-564C-4D42-AEAC-8C7E01D2B254,University of Wollongong,https://ror.org/00jtmb277
3DA356BE-859F-488E-8868-1004348DCA14,University of Wyoming,https://ror.org/01485tq96
7FF630E0-3355-4076-9E47-528D4B0DBCB3,University of York,https://ror.org/04m01e293
A63C801D-305F-4949-8300-249AD38D10C6,University of Zurich,https://ror.org/02crff812
BBF5E3B7-3B1F-498E-86D0-E8CFE0189EC7,University of Zurich,https://ror.org/02crff812
AD5630E1-0AC3-4517-9526-B044195F296C,UNSW Sydney,https://ror.org/03r8z3t63
4D6476B2-94CB-42F1-BB9A-2C27DC97588A,Ural Federal University,https://ror.org/00hs7dr46
C3F21E7B-0C4E-4990-B472-8ECC27513906,US Climate Variability and Predictability,https://ror.org/01z1bz177
74D5785F-F5D5-493B-ACCD-207B3D23242B,US National Park Service,https://ror.org/044zqqy65
A934F46B-9489-46F4-9121-E586BE4F768B,Utrecht University,https://ror.org/04pp8hn57
8F1C9D58-E049-4633-861C-3AD8A055FBB8,Utrecht University,https://ror.org/04pp8hn57
2FC281C6-F857-49DF-8181-7531694A009A,V.I. Vernadsky Institute of Geochemistry and Analytical Chemistry,https://ror.org/053pwmv60
E96215F4-482E-4A0A-8909-9FE93F94800E,Vietnam Environmental Agency,https://ror.org/05eagfs92
F16B8B1D-425C-41CD-84E0-92CE1A3AB01E,Vinogradov Institute of Geochemistry,https://ror.org/01gqnz112
6D9360CA-98DA-4031-A3C3-A2D24AEECA97,VU Amsterdam,https://ror.org/008xxew50
C4A7369F-CC7F-4BE0-A54F-F303FFAB3E37,Vyatka State University of Humanities,https://ror.org/008rrb089
7533CE5E-ABC8-4198-97F7-63BBE21E2E84,Wardell Armstrong,https://ror.org/03cgz8503
983A320E-729A-497B-AB00-44E84892B9CC,Washington State University,https://ror.org/05dk0ce17
EFD39814-127C-4622-9785-D2005305F38A,Washington University in St. Louis,https://ror.org/01yc7t268
62C2163B-8A7F-44FE-B06E-80C22A738FF4,"Water Resources, Department of Indian Affairs and Northern Development",https://ror.org/02xbecd21
CBB0F050-99E9-4CB1-84A3-FE57EBBA2139,Western University,https://ror.org/02grkyz14
A7CADC59-B050-420A-A407-AE073371458E,Westfjords Natural History Institute,https://ror.org/039zvsn29
2CDC031E-13AE-4CFA-89EF-EE97F99E054D,Wild Trout Trust,https://ror.org/042tf3y40
9E19CCC8-2158-412E-B615-F163E777762D,Wildlife Conservation Society Canada,https://ror.org/01esc3z41
14EF8B3E-4B8D-41A1-8DA2-05EA8C099876,Wildlife Trusts,https://ror.org/0491c4v30
A798359F-6B3E-4823-AE5D-6EECB1F4C639,Wilfrid Laurier University,https://ror.org/00fn7gb05
1ABE6DE6-9054-4CA5-A572-E62AB0F1AA13,Wilfrid Laurier University,https://ror.org/00fn7gb05
C3D2F446-E649-4439-85F4-9CA652C80EFA,Willis Group,https://ror.org/00am3vk94
CC82145A-B5EE-4005-B094-48080CF75A4A,Willis Towers Watson,https://ror.org/03nqny130
A56A14FF-FC3C-47EC-89BF-357D05DDD0ED,Woods Hole Oceanographic Institution,https://ror.org/03zbnzt98
C27B052F-306D-4284-8B36-72131803EEEF,Woods Hole Research Center,https://ror.org/04cvvej54
B0719A57-94E7-4850-B6E6-B90951D79B2A,World Climate Research Programme,https://ror.org/04frnva71
ED56D5B5-804E-4745-B839-E6D89566398A,World Energy and Meteorology Council,https://ror.org/00k7xg884
037EDEA5-A69D-4FAF-B7E1-3FFAD55BE721,Xiamen University,https://ror.org/00mcjh785
49D065F9-EC1C-4E07-AA42-09439AD2D20B,Yale University,https://ror.org/03v76x132
F072DBCC-5A19-49DB-8AF4-3EE274913F00,Yukon University,https://ror.org/040w4gz36
A673F3AA-CD0F-4B4B-ACAE-88BB139CC7F6,Zhejiang University,https://ror.org/00a2xv884
